genre,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
jazz,-305.4654,121.930756,2.6112542,36.931583,-8.555871,17.913818,-9.265583,10.559932,-9.93475,2.3150375,-12.682137,0.310636,-8.614857
jazz,-261.82486,139.53577,-17.112347,49.890068,-5.8632746,19.849518,1.8529809,5.711824,-7.836344,-0.42400113,-1.2595353,-2.1943362,4.4571304
jazz,-146.37517,118.19466,-34.67339,58.782375,-14.961514,34.299007,-6.591179,13.892897,-14.637518,9.19335,-11.336159,1.0952268,-5.499569
jazz,-261.9065,182.52736,-16.897043,49.855297,-1.2192539,6.34592,5.9968686,-8.87631,-10.314593,-3.2035499,-5.3700933,-3.545535,-2.8951979
jazz,-196.93747,152.82791,-36.87057,41.80115,-8.697372,4.414522,-11.569147,1.4216535,-14.735709,0.4733049,-10.165451,-6.9279656,-6.249939
jazz,-198.47012,140.68791,-18.40507,30.508652,-6.6951494,15.716474,-0.7360027,7.2920203,-6.5887923,6.0721865,-5.131031,3.4454892,-2.8457658
jazz,-179.60382,124.33756,-29.747341,45.366802,-10.197358,17.786072,-8.814063,12.764596,-10.758047,8.61604,-12.397631,3.3900301,-12.025345
jazz,-237.3255,146.8242,-24.415499,64.26624,-10.8137045,3.2741911,-1.3289615,2.707299,5.143976,0.40130147,9.623003,2.5155437,3.119005
jazz,-179.8,147.75923,-20.459309,58.603146,-23.800596,2.462271,-3.1939628,-9.311168,-5.76392,-0.42221233,-8.364214,3.0939608,-6.8591576
jazz,-216.33937,135.02338,-35.487026,61.59968,-14.557851,11.047008,1.2091343,10.954964,-8.300718,-1.4434433,0.11894794,8.277706,-4.579705
jazz,-206.79463,141.81705,-13.789803,49.32459,-24.800512,11.800834,-12.790984,-16.55076,-8.390813,-1.2141521,-7.660741,-1.3785263,-9.349154
jazz,-173.19873,111.66873,-35.907608,45.83885,-11.437208,19.691477,-8.0762005,17.946383,-8.960495,14.693592,-10.340894,4.678983,-11.800858
jazz,-246.96924,168.01538,-19.797491,21.995052,-0.73890424,15.092532,-1.2764797,4.740402,-2.0533223,6.5338626,-1.3891006,5.62546,-0.28566718
jazz,-231.30544,174.38911,-19.749825,47.35617,-1.9784822,6.667477,-1.1242024,-5.498749,-13.734887,-3.6913333,-6.3084702,-1.4986186,-2.635247
jazz,-204.2313,147.6004,-25.210436,49.35248,-15.658071,2.7013888,-7.84962,-10.641351,-4.8027873,-3.6693347,-3.5079243,1.5647384,1.476262
jazz,-201.77866,109.287796,-15.506362,44.262638,-11.043766,18.838415,-11.305834,18.402468,-18.90308,11.213676,-11.905747,6.9541726,-11.655336
jazz,-204.78166,117.437454,-20.935831,42.01605,-10.355554,19.221495,-11.642017,7.983561,-20.268,8.788082,-11.700528,5.1742783,-11.235281
jazz,-165.51665,87.27495,24.825937,28.404272,-2.765304,-1.3249929,-14.071616,-4.758404,-19.202238,-0.60245866,-11.948311,-8.32714,-8.228105
jazz,-54.897827,77.32104,8.338181,31.679049,11.31049,11.7354355,7.8756256,13.472067,-2.214122,5.59056,1.5235485,7.4191575,-0.9225682
jazz,-260.92548,138.5347,-16.334736,49.145832,-5.2526445,19.349972,2.2014174,5.547832,-7.8814015,-0.20591289,-1.6223303,-1.7267847,3.9365222
jazz,-91.53225,82.66672,12.093825,36.692665,-0.77322346,13.448074,5.6481614,9.667837,-3.7435048,1.8151722,1.5047324,1.2590992,0.8051054
jazz,-141.05447,110.755295,-27.479687,51.97261,-8.6598015,28.61282,-1.6032472,9.656118,-11.177464,6.511756,-9.40914,-0.12349947,-4.9262433
jazz,-260.38052,180.59885,-15.3519535,48.54308,-0.077721074,5.433353,6.595534,-9.157926,-10.28693,-2.9881864,-5.8197927,-2.9285157,-3.6202674
jazz,-37.92366,65.09798,14.327616,21.301477,7.4935293,6.316901,1.9001936,6.5574055,-2.9158833,5.5678763,2.4430566,2.9960217,0.5928096
jazz,-248.04065,125.96372,-12.627049,30.244604,-1.086821,-2.2237859,1.9342353,0.23698273,2.699163,-4.4125104,-6.465382,-6.510919,-3.995319
jazz,-190.61761,144.0196,-28.387869,33.79657,-1.2907629,-2.2981572,-5.6472545,-3.6466973,-10.5329075,-2.8500466,-7.7049165,-8.587104,-5.3027043
jazz,-179.79295,114.698,28.397093,36.0584,11.13554,12.761848,3.798271,8.478696,-0.06284325,5.388269,1.0202452,2.688095,-3.7270627
jazz,-190.4065,129.51292,-7.829625,20.722414,2.1996531,7.7903323,6.1863093,1.3470622,-1.5960288,2.017078,-1.9909496,1.1614684,-1.3529066
jazz,-23.793097,82.98356,2.3204925,29.46328,6.617261,6.4766674,-0.7065422,6.221644,-3.372559,5.657924,-0.36495143,3.1989357,-0.21585408
jazz,-168.13132,108.280045,-14.153984,30.439228,3.8875537,4.6804056,3.1929495,1.9267527,-1.1429431,0.234234,-5.2528405,-2.5567288,-7.2262635
jazz,-50.615818,85.04832,3.5498574,22.806694,-1.5829428,6.1165338,2.354721,3.6508038,-1.8693411,4.3229847,1.039942,0.7945606,-0.7855246
jazz,-69.57057,125.992775,-5.1503735,30.77484,8.313545,5.0850725,-3.913447,5.374507,-10.77791,9.031306,-8.25954,4.7895656,-5.1246743
jazz,-235.76547,144.76729,-22.573074,62.554108,-9.306331,2.0314922,-0.3348493,1.998136,5.5365386,0.30647513,9.452853,2.900288,2.5636392
jazz,-118.444305,122.29463,-12.950322,26.842342,4.370559,6.8966103,-6.8170652,-0.3957851,-8.276584,-5.0274334,-4.3593554,0.33117363,-4.525175
jazz,-177.28923,144.32109,-17.248318,55.66755,-21.235043,0.3485291,-1.5764666,-10.4123125,-5.180942,-0.51025325,-8.733683,3.8595126,-7.9607005
jazz,-204.40417,138.56189,-10.7713175,46.531643,-22.296581,9.674001,-11.094681,-17.79282,-7.5867662,-1.6089342,-7.659107,-1.028054,-9.978247
jazz,-159.17877,92.01376,-16.731047,27.372528,6.108614,3.2374399,7.151189,4.027298,3.5904975,3.537207,-0.580228,-3.7204585,-4.718692
jazz,-237.89583,155.84558,-9.223945,13.184577,6.6045504,8.891064,3.9869585,0.26179376,1.7506261,3.356517,1.1839763,3.6197555,1.1614975
jazz,-228.37425,170.41562,-16.073599,43.945484,1.099621,3.997021,1.0797172,-7.2045374,-12.516271,-4.418202,-6.0617275,-1.3315177,-3.1522164
jazz,-202.82182,145.7447,-23.56114,47.848927,-14.353488,1.6448873,-7.065911,-11.128287,-4.6043057,-3.6093206,-3.7902675,2.0428383,0.84764093
jazz,-84.05484,63.09341,5.613019,24.932241,6.1947927,-2.9102547,-0.36938927,-1.0819333,-4.2484245,-2.3233378,1.573951,1.9415085,1.5482019
jazz,-149.20642,79.08024,2.0129538,27.603142,0.3204934,1.7403431,-3.6078987,-0.16264437,-5.0342765,1.2452916,1.1467863,-0.61477983,1.8223752
jazz,-78.20656,63.23094,-1.6779568,21.02095,4.460012,-3.5970638,-1.5601112,-3.0758893,-6.07666,-1.9537258,1.7829208,-1.2087538,0.94777805
jazz,-154.33812,110.678246,-22.296112,21.155048,4.270861,4.7511244,-4.084911,-1.0139267,-6.4087462,-9.243102,-3.6306064,-5.5059047,0.53899264
jazz,-77.04768,64.53718,-2.8516343,28.523897,4.6893306,-2.8045924,-5.941858,1.9067209,-5.199494,-2.319647,-2.9380128,-6.1523376,-0.76270944
jazz,-141.47614,70.87621,-0.5249315,33.563366,1.4298357,-9.16538,0.772524,0.5435524,-9.180862,-2.561381,4.0683784,-2.233298,-0.69560075
jazz,-163.56102,65.98095,5.354575,41.90309,7.0279517,5.498211,8.927302,2.6824658,-0.1786163,5.16272,10.484863,3.3343601,3.836848
jazz,-117.26823,56.985897,-2.100188,35.611504,4.705522,3.8937654,11.592541,6.0795307,0.582582,2.2728043,2.699062,-1.8532667,1.6794041
jazz,-228.37268,67.55174,37.07074,21.323814,17.05992,10.132071,10.780065,8.017089,2.04398,0.283121,2.4854755,3.843088,1.5900073
jazz,-158.35344,49.628304,21.610638,16.520689,11.4244,6.255049,5.6390004,-0.18564107,-0.23795122,-1.9907087,2.027147,2.6864684,-1.4627907
jazz,-125.98232,56.631195,23.469534,23.709396,-0.29916167,7.154332,0.1817878,-0.8391556,-4.1526923,-1.8885247,2.5274885,0.5238576,0.92152727
jazz,-178.03915,61.93402,1.4865072,36.045277,7.582727,5.1545825,-0.90878826,2.9489563,1.4483311,2.140209,5.176123,2.0279727,0.5181927
jazz,-131.90504,61.60795,-12.67634,35.07376,-2.1412582,-0.95746475,-4.841936,-4.1117215,-3.2795613,2.5008752,6.401213,3.4144213,-2.8996139
jazz,-156.65346,22.764954,10.47278,24.15443,10.1406765,2.9690418,2.4916868,0.4864096,2.6901162,1.2295191,3.3203454,-7.8132567,1.1047308
jazz,-340.92114,89.82105,44.52626,28.849882,16.312696,10.603151,6.996852,0.83877194,6.085583,7.1257286,5.4259996,2.7258346,9.359518
jazz,-192.53928,80.9684,25.694563,18.537584,14.170472,1.2607205,4.0871086,-1.4164065,2.6693683,5.2480774,3.7233064,0.2904216,7.335001
jazz,-322.4348,90.67423,27.020731,37.843826,19.696074,4.6111484,3.0710328,7.9741735,1.9310689,2.0824645,0.44003132,4.8904376,13.061074
jazz,-217.63109,105.63394,19.312328,28.34839,8.654819,0.14195949,6.3652163,-2.540636,-12.9904175,-11.146649,-6.1566696,-7.739081,0.42071104
jazz,-299.35794,60.76391,32.084476,25.690987,7.444089,-1.2945149,1.8584758,5.254534,-5.537015,-3.0922515,3.6521976,-2.3015046,0.8900211
jazz,-294.05438,84.63629,39.074047,28.610287,14.117951,1.0143455,7.343283,5.2076178,-3.7476375,-5.045501,2.2260773,-0.5776967,4.209762
jazz,-215.3706,100.935074,17.103338,12.981271,16.05995,4.7681456,4.571938,-3.1350138,-4.1529493,-2.2979836,-4.922637,-3.3403125,-1.4198282
jazz,-366.40802,131.7068,16.492437,36.311737,5.05857,14.669263,-6.169326,4.7203755,-9.589378,-1.2988944,-2.697992,1.5731221,-2.2846932
jazz,-219.79694,100.832466,-1.431354,41.2765,-0.943615,23.37852,-11.5095,20.015314,-15.975561,13.942784,-7.988526,5.734379,-6.879346
jazz,-277.2662,95.78777,-2.9489646,43.918465,1.9368142,22.255892,-6.1426454,22.457827,-12.839391,10.778209,-7.53352,3.5946436,-5.078869
jazz,-413.57648,118.27753,31.093847,40.150215,13.0943165,13.9397745,-3.7187622,4.747173,-9.887995,-3.0664465,-6.288996,-3.6193843,-5.2701
jazz,-222.99565,102.8713,-1.664055,45.21429,-6.754359,25.362495,-14.371586,24.249865,-10.413199,11.150229,-9.152709,6.6299033,-7.8272076
jazz,-315.03824,112.7201,9.759592,38.984005,3.9417922,20.022207,-7.2148595,15.278688,-13.678443,10.154263,-4.8784456,4.704112,-2.7004828
metal,-52.940296,50.09013,-11.491269,46.324932,6.5430007,10.116378,5.4855285,8.844898,5.9299426,6.625154,-4.0330343,9.778293,-3.1172316
metal,-80.19851,64.840294,-15.457802,46.845818,7.9143405,21.7688,-2.1780026,21.984138,-7.7135434,11.146057,-4.2872386,11.4456625,-10.364867
metal,-62.234993,115.17359,-42.7843,54.301395,-24.871056,20.127165,-21.63533,20.841627,-8.395902,20.32247,-10.730717,9.666508,-14.542503
metal,-43.095963,75.37249,-47.823303,53.022266,-12.325954,36.862835,-8.285685,28.386372,-14.524615,22.091656,-7.3449435,15.974339,-13.12713
metal,-107.15857,47.66012,-8.623368,38.404957,8.464611,9.544071,1.011235,20.752398,0.71035355,11.781386,1.1649987,11.065436,-2.537655
metal,-79.60579,93.465515,-27.727808,64.066574,-18.799423,23.316315,-10.544774,13.356813,-17.534975,16.389614,-10.039802,8.944684,-16.07516
metal,-140.7743,55.93842,-12.305976,44.334286,-10.598108,10.867342,-0.9454211,22.24718,-9.377725,15.238384,-3.0571644,9.061381,-8.799073
metal,-108.10116,65.7679,-20.839346,47.553825,0.86709434,8.987105,-3.2015548,20.969145,-10.341167,7.8690705,-8.121823,12.04054,-9.151337
metal,-149.9959,67.87112,-6.662219,32.076023,6.0948653,12.234471,9.144557,10.1837845,3.7711596,10.598272,0.76798576,7.7185936,-1.1560501
metal,3.63844,104.7562,-0.83301294,55.920498,-29.22942,31.247389,-14.189062,20.214333,-8.27282,15.177011,-14.592086,15.659341,-12.991375
metal,-58.747177,70.53281,-19.414593,73.597404,-27.754702,23.767187,-17.899994,21.221151,-16.954805,16.129747,-15.227396,14.870985,-18.699234
metal,8.767137,82.828575,-30.575233,66.71375,-16.364315,16.56509,-10.755587,29.541245,-25.093517,16.819788,-11.389715,12.785203,-13.344586
metal,-64.16983,74.51786,-45.95962,65.874855,-14.656126,23.85036,-13.76839,37.754734,-10.581907,21.380354,-9.340069,17.906586,-10.783356
metal,-84.9103,64.6441,-36.324474,65.36853,-13.865839,22.854403,-15.553912,36.286213,-13.659292,21.254707,-9.240201,19.162218,-10.595865
metal,-117.906,65.43348,-51.41982,74.08295,-13.754418,25.73151,-13.124018,32.21793,-10.338713,21.69744,-7.7939715,12.340983,-14.446545
metal,-76.82907,68.00133,-11.254527,76.371796,-17.477228,25.340322,-17.897217,20.36891,-21.417898,14.218315,-15.766988,12.519558,-18.503288
metal,26.65341,79.78971,-52.055866,51.3199,-16.369469,22.018023,-17.463215,30.917307,-15.998287,16.131706,-12.192199,11.308361,-12.454751
metal,-75.53899,81.87487,-22.043093,69.874,-11.727045,25.740551,-18.521591,27.030558,-14.075854,22.139402,-12.094865,14.948557,-13.516832
metal,-76.3725,123.24473,-89.86509,76.42124,-21.255945,22.29254,-13.6527815,14.644066,-6.308825,9.905394,-3.9231298,5.387962,-2.486064
metal,-89.35648,82.35881,-23.250647,68.10648,-13.07544,22.44569,-18.51355,26.229427,-14.34578,21.501034,-13.874236,12.476178,-14.113441
metal,-75.01482,81.182755,-20.20419,68.30383,-11.353893,23.65647,-19.828419,24.192091,-13.164456,22.281841,-11.552501,13.555419,-15.050375
metal,-76.301384,61.76604,-37.113945,62.4425,-14.826138,34.56099,-11.486592,30.955881,-12.274118,22.304583,-7.5076523,17.840624,-11.123554
metal,-45.855606,107.999084,-11.737645,66.32688,-30.20683,9.242658,-25.778023,21.871576,-17.935884,10.272775,-14.112474,18.74616,-14.23165
metal,-43.797504,82.774704,-29.60919,70.39718,-21.588846,31.144138,2.0903716,28.873167,-2.6873274,19.88248,-6.9340773,19.120056,-7.368736
metal,-16.719742,94.1185,-32.79254,61.47652,-10.095501,34.224144,-11.96456,28.192856,-15.318691,19.32519,-8.285293,17.9421,-7.449494
metal,-120.14749,91.317215,-38.84589,75.0084,-3.81326,22.665588,-8.11944,23.6549,-14.6307745,13.3709755,-9.403306,13.706296,-9.315235
metal,-61.545593,71.761055,-46.299236,75.412506,-18.5159,35.931072,-12.677866,28.369661,-9.348156,14.502804,-4.263603,11.863775,-16.02711
metal,-36.520527,94.80008,-36.593456,54.99104,-8.216152,29.664177,-13.687591,28.703135,-11.987736,19.361517,-15.656162,13.932657,-11.961838
metal,-28.094532,84.013565,-43.699223,47.963398,-22.446869,19.900108,-25.177614,24.78486,-13.102411,24.66082,-16.40272,17.5464,-15.407458
metal,-103.65423,73.85045,-16.147516,53.169357,-25.08461,33.998917,-13.661817,25.987877,-18.908804,18.671436,-12.78965,9.549381,-16.154251
metal,-77.4267,130.8787,-23.27522,61.981148,0.9021963,30.512102,-8.751037,19.438395,-2.2219026,13.104675,-3.2966616,8.926949,-8.95898
metal,-12.502042,91.31737,-23.075956,50.965084,-12.095052,30.911148,-14.991018,23.05281,-14.263137,23.069014,-17.673542,13.15619,-15.185923
metal,-61.91035,93.01313,-39.94318,56.141373,-19.668215,23.387537,-7.6445403,17.707832,-19.32118,17.783268,-13.084654,14.295796,-13.077747
metal,-35.695076,115.43365,-40.62704,75.3601,-12.551094,21.83495,1.8066261,15.609134,-0.17512898,10.240898,-11.757829,15.403562,-12.46797
metal,-104.72376,87.75372,-33.24886,48.474255,-28.912521,22.514238,-24.98013,20.53738,-12.0629835,18.249126,-15.186173,10.295276,-13.891189
metal,13.474995,78.02255,-32.99472,55.53537,-9.96921,35.403954,-17.637697,29.051128,-11.246763,14.006471,-10.087249,16.530062,-8.482169
metal,-71.29067,82.33941,-30.162804,56.456177,-10.86737,26.810652,-15.801576,25.331217,-15.626408,17.750357,-13.054565,14.61381,-14.269172
metal,-79.10418,106.81736,-38.745987,39.85337,-26.75446,32.47149,-15.0258875,29.701763,-11.370744,13.771312,-14.506494,16.162413,-3.0711157
metal,-122.13073,62.294144,-34.455505,75.62576,6.265152,22.035965,-10.951549,23.228693,-12.286277,5.607923,-6.9927692,5.608427,-14.394314
metal,-99.87088,102.13179,-23.61975,63.055237,-8.763341,30.725077,-9.637298,14.158516,0.38010976,13.219311,-10.086185,9.18603,-4.9288907
metal,-74.115265,80.08523,-46.961487,51.019073,-9.135112,31.777958,-6.3894787,24.861723,-19.146336,20.790165,-11.678598,13.847807,-16.471899
metal,-100.42342,104.69319,-57.254005,56.57685,-5.55565,22.833267,-6.1715155,23.097109,-19.071957,17.795355,-13.782983,9.9627905,-14.858659
metal,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314688,22.830261,-12.409005,9.700517,-19.727627
metal,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210558,-15.712456,18.088774,-18.111538,12.935681,-17.24048
metal,-86.23198,76.771484,-42.36282,53.992195,-8.330779,29.406782,-7.8969398,26.659845,-14.230666,18.45901,-17.954203,9.866014,-19.030066
metal,-135.4813,93.3442,-43.302967,59.231857,-8.526451,20.959759,-6.542696,21.902744,-18.983,17.052895,-15.888565,11.074282,-18.491041
metal,0.368342,79.70758,-30.64474,61.064266,-17.460552,26.701656,-21.24414,22.358158,-13.016821,17.87094,-13.373003,19.25502,-10.970987
metal,-1.9132981,72.68616,-32.791992,63.605476,-18.55635,25.870161,-13.8591,18.078884,-11.946615,19.672184,-13.95425,18.755697,-11.187991
metal,9.593645,76.35295,-31.271177,56.885223,-20.743324,27.245623,-16.636316,19.367924,-13.913679,19.664995,-16.060602,17.488628,-12.95419
metal,10.019839,74.12789,-32.235733,62.768585,-23.328833,30.029894,-14.879809,20.1592,-12.146162,19.189724,-14.9750185,18.799034,-12.281959
metal,16.490421,71.18601,-22.352016,60.271378,-18.55372,27.62332,-12.408052,16.954391,-8.729571,17.86587,-13.46914,18.926592,-11.023099
metal,9.602478,54.68124,-21.033062,60.16367,-21.077375,32.142235,-15.838814,21.44647,-8.722074,19.363522,-12.378998,19.74797,-10.804131
metal,4.0256376,83.2709,-37.250732,62.33895,-14.855973,23.411692,-10.471728,16.797787,-7.959584,16.292542,-11.260961,13.323189,-7.821479
metal,4.921885,75.08444,-24.7378,57.01522,-21.784542,26.046984,-12.561589,17.442467,-10.241611,18.605198,-13.02789,18.950468,-9.700774
metal,1.160123,66.66129,-23.696735,60.959904,-18.8799,29.750109,-17.541328,21.03256,-11.1868925,18.81291,-13.0625515,19.95668,-10.566299
metal,10.451379,63.716393,-28.423775,62.608288,-19.60048,28.830822,-15.230641,19.305824,-10.698309,18.866392,-12.708805,18.040705,-10.834188
metal,11.953702,69.42064,-23.265295,60.70008,-20.82187,25.098858,-16.187572,15.548446,-10.504553,18.777107,-13.392752,17.374573,-11.054032
metal,-24.984938,77.5327,-30.377949,68.362,-6.511033,24.695711,-9.80775,19.519594,-11.459886,18.600407,-14.158085,14.448771,-5.925431
metal,-15.672693,100.08496,-37.597607,45.951027,-20.771992,25.640266,-18.628998,26.507004,-20.164482,21.119764,-13.650189,10.966076,-15.529786
metal,-15.625049,99.14236,-45.630257,55.01213,-18.020166,23.897812,-19.600197,27.337923,-15.103914,18.797401,-16.146687,9.214215,-16.21849
metal,-58.26438,105.85012,-43.89204,58.44615,-18.43399,27.973726,-17.970457,21.04627,-15.554038,13.396519,-15.686207,9.36363,-15.3225765
metal,-74.115265,80.08523,-46.961487,51.019073,-9.135112,31.777958,-6.3894787,24.861723,-19.146336,20.790165,-11.678598,13.847807,-16.471899
metal,-100.42342,104.69319,-57.254005,56.57685,-5.55565,22.833267,-6.1715155,23.097109,-19.071957,17.795355,-13.782983,9.9627905,-14.858659
metal,-93.58541,89.861046,-55.879726,51.63358,-5.5666103,28.788872,-13.892081,27.35178,-15.314688,22.830261,-12.409005,9.700517,-19.727627
metal,-110.88208,83.1775,-45.262383,56.575737,-7.4917903,19.974426,-13.3807125,21.210558,-15.712456,18.088774,-18.111538,12.935681,-17.24048
metal,-86.23198,76.771484,-42.36282,53.992195,-8.330779,29.406782,-7.8969398,26.659845,-14.230666,18.45901,-17.954203,9.866014,-19.030066
metal,-135.4813,93.3442,-43.302967,59.231857,-8.526451,20.959759,-6.542696,21.902744,-18.983,17.052895,-15.888565,11.074282,-18.491041
metal,-82.51111,97.34172,-34.367928,71.4085,-3.2920291,17.37537,-9.026282,16.017792,-19.010939,12.084585,-9.567409,13.953285,-14.459843
metal,-99.95563,106.37162,-40.666348,52.714966,-20.737127,25.27559,-11.828839,22.08307,-12.473506,13.768815,-14.382095,15.966247,-11.72228
metal,-111.67717,111.15006,-10.645004,69.673256,-4.9053626,29.825842,-10.380657,21.256948,-6.6366296,20.076212,-7.225974,16.22662,-10.115574
metal,-197.25981,74.13584,-10.736386,54.705547,-7.6014204,18.409927,-18.879755,11.596195,-14.562567,18.414227,-16.470966,12.570959,-10.469236
metal,-78.647804,80.88358,-24.585789,47.03045,-23.746138,27.425705,-17.417696,22.27785,-13.530481,21.572744,-11.101342,15.5853405,-9.702448
metal,-35.23795,93.94743,-35.17942,62.7964,-11.723904,26.99777,-10.754326,24.073627,-13.038538,13.60275,-12.412999,13.56914,-12.245766
metal,2.783727,77.06304,-17.550632,57.951275,0.744292,28.829195,-7.858991,27.606932,-13.541932,17.285963,-7.569737,13.035099,-8.743485
metal,-201.1977,76.78211,-14.798453,68.737755,-12.944738,36.95659,-10.983901,23.68839,-12.268321,16.671509,-11.074647,15.571094,-11.184892
metal,-40.49335,105.29485,-14.107663,54.843636,-1.1911925,20.077198,-11.698835,22.175388,-10.231946,14.189074,-6.91101,13.343559,-9.252237
metal,-100.889046,76.13688,-29.544008,69.70981,-17.342714,21.39084,-12.918476,22.007465,-9.841167,18.424643,-12.047207,8.983145,-20.870852
metal,-42.059067,86.99415,-27.527782,62.616234,-27.00237,32.331196,-18.957167,22.128767,-14.316716,19.505413,-10.960919,16.760109,-12.377029
metal,-1.694594,73.40456,-15.908845,55.80444,-1.902661,34.030216,-8.318228,32.759865,-9.707088,20.836563,-9.03743,13.959178,-9.585643
metal,-74.911835,79.12138,-40.891678,54.720924,-9.688235,37.25772,-14.983511,20.934235,-17.433067,16.575285,-11.098043,15.470943,-11.12968
metal,-73.529945,74.65846,-16.444176,55.64547,-7.73465,36.538662,-18.304913,27.820955,-11.9202,20.062939,-11.357838,14.711522,-7.2920494
metal,-19.165882,118.840706,-52.14489,42.70032,-21.57285,27.6777,-14.611529,27.019527,-17.127968,18.968197,-10.767422,9.388282,-4.6614876
metal,-57.683716,101.41867,-41.490356,55.114075,-23.33916,28.144377,-12.126062,18.141897,-15.424081,11.882043,-10.80153,9.3880205,-12.276187
metal,-29.381208,101.87547,-29.11233,69.73011,-16.168983,19.438528,-18.33918,19.062609,-18.282995,15.279578,-8.244228,2.4893925,-14.794669
metal,0.25671983,94.185646,-32.401512,45.45294,-15.199273,25.886078,-12.390217,19.618542,-6.8050222,17.22498,-12.9858885,13.681323,-8.688227
metal,-46.60955,86.80202,-34.776672,49.884212,-18.167683,28.71651,-23.474312,15.655808,-8.9346695,10.58892,-18.180576,12.433222,-13.548781
metal,-96.3197,90.949715,-32.21954,54.32833,-23.034355,27.715986,-16.943092,21.053059,-18.197136,22.608377,-9.003789,14.271802,-10.993184
metal,22.829609,60.81942,-6.3977017,53.160328,-13.251242,27.90263,-14.308226,29.683228,-17.330416,20.300093,-9.74171,17.12307,-8.25026
metal,-129.66246,104.03299,-26.970753,68.23634,2.425264,22.584347,-12.082628,17.048147,-5.671188,13.662891,-2.794214,5.3808403,-2.997646
metal,-90.71683,128.03282,-34.72987,73.73097,4.348353,28.08752,-0.521448,17.3454,4.391154,12.304352,2.2642078,5.6752715,-6.7603726
metal,-93.54413,100.64616,-23.339113,52.490635,-7.746713,39.590942,-7.766726,26.725874,-12.482562,11.733807,-10.551812,23.023441,-9.955353
metal,-96.652916,101.72488,-16.835794,47.300335,-27.080929,28.283823,-17.181023,21.641132,-17.88522,7.021394,-14.604523,15.221765,-16.001877
metal,-67.92382,108.93854,-33.82898,50.48988,-21.36212,21.491247,-14.87039,11.620576,-19.260172,10.526649,-13.919645,5.553815,-14.430823
metal,-105.01983,80.71132,-28.524958,66.808876,-20.705503,29.117426,-9.36118,22.350224,-12.045787,13.597408,-14.733175,11.056683,-15.270406
metal,-104.72376,87.75372,-33.24886,48.474255,-28.912521,22.514238,-24.98013,20.53738,-12.0629835,18.249126,-15.186173,10.295276,-13.891189
metal,-35.46846,94.10064,-24.217218,43.31534,-16.380928,29.513052,-5.864533,28.44544,-13.962112,13.745398,-9.19917,15.588234,-8.49749
metal,-51.620953,86.17162,-20.278294,59.064003,-10.875287,27.535135,-11.259489,23.944517,-11.562588,13.299591,-9.01621,13.918654,-10.735528
metal,-82.13019,98.281494,-16.521841,68.43462,1.4349229,29.857723,-5.2819605,24.396568,-10.477876,14.397421,-7.896055,10.021555,-8.499246
metal,-95.38948,92.07625,-28.034971,52.784756,-3.020198,25.395441,-6.1320233,20.092926,-10.223895,12.403391,-8.271537,11.690027,-9.267028
metal,-66.68024,88.369576,-27.548222,53.182358,-9.191762,27.966816,-8.108185,26.2966,-8.240403,12.689763,-7.1285152,13.682774,-8.3691435
pop,-94.507706,55.67104,29.26626,27.035044,20.046722,1.1847867,12.946829,-0.7985385,8.866569,-0.6815193,-5.3425074,2.208084,-4.6136193
pop,-59.167095,45.314068,36.86272,15.6994,15.664842,1.6692803,7.293103,8.811882,5.8277197,7.989068,-2.2795851,1.9039608,-0.915253
pop,-59.60099,62.97368,31.1168,16.918835,8.888802,10.814813,10.554176,5.1616025,5.389709,6.1492314,2.269166,4.246997,4.121749
pop,-125.878746,126.59248,-23.16423,36.222904,20.941078,-1.178133,16.49263,-3.6442103,6.520102,9.341534,-6.4032426,3.8655262,-7.9430027
pop,-20.932325,83.24618,5.0522323,16.362148,9.399238,-0.56426716,4.0395784,6.2046556,9.118701,5.864222,-3.5043368,-0.63819164,-3.169014
pop,-113.553955,90.01779,-5.540907,25.571491,2.6110346,3.1918452,1.1313877,6.1513777,2.7998388,-1.8603814,-7.1145787,-3.4467702,-5.915337
pop,-169.12946,94.64907,24.48003,27.384008,11.639039,14.885311,4.2372394,12.381323,10.709881,5.1241975,-0.34837687,1.2524844,-4.1571436
pop,-224.40593,107.35062,-1.587121,13.89054,8.119407,-9.372528,8.1145,9.291045,9.097891,6.020981,-6.6624274,2.067856,6.1881623
pop,-52.421513,74.03342,12.680926,24.495552,21.09758,1.9039341,6.8095055,4.729847,8.409067,8.243973,-2.2749782,-1.1975456,-2.679471
pop,-35.28506,61.266712,14.046019,28.64897,4.323977,-1.3649801,-0.78445435,5.1287475,5.3517685,1.2258381,-7.2616506,-0.5204303,0.21532694
pop,-111.209496,103.16529,10.905522,34.357307,22.339897,17.869793,6.80789,6.3318367,5.4936476,0.61402786,0.33871186,3.8301575,2.0371509
pop,-240.68845,97.13303,0.40796408,-0.27154106,-10.476206,-15.742858,1.3774213,-17.877535,-9.086611,-8.762851,-14.263193,-5.5000772,-8.357249
pop,-50.826897,80.23307,-9.298024,20.283499,12.087593,6.780584,6.2779336,3.4262054,-3.9560766,2.5737891,-5.7011876,0.49102297,-0.57155305
